"file","estimate","estimate.lCI","estimate.uCI","estimate.con","estimate.con.lCI","estimate.con.uCI","heterogeneity","heterogeneity.lCI","heterogeneity.uCI","heterogeneity.con","heterogeneity.con.lCI","heterogeneity.con.uCI","estimate.BF","heterogeneity.BF","bias.BF","estimate.con.se"
"225",-0.07416120098045,-0.202811378600706,0,-0.07416120098045,-0.202811378600706,0,0.217071771291607,0.158069939169345,0.28839350196846,0.217071771291607,0.158069939169345,0.28839350196846,2.27797289341049,7.41659506885286e+21,0.27926752992474,0.0517385472897605
"226",0.413850142132598,0,0.734503402717933,0.413850142132598,0,0.734503402717933,0.713398689472209,0.517737251030522,1.02451877040451,0.713398689472209,0.517737251030522,1.02451877040451,4.98785282345002,Inf,1.6703075845304,0.187376760111819
"227",0.0454266086784828,-0.302684953334935,0.450202826371783,0.0454266086784828,-0.302684953334935,0.450202826371783,0.506336155678148,0.274803697643133,0.918043386381276,0.506336155678148,0.274803697643133,0.918043386381276,0.642140266951424,2484427181.2423,2.0545406099987,0.192066738380246
"228",0.314820254505133,-0.216298362375116,0.889289399876161,0.314820254505133,-0.216298362375116,0.889289399876161,0.902057857276012,0.487474068609486,1.61738360082339,0.902057857276012,0.487474068609486,1.61738360082339,2.37312532505788,1.09044976114085e+39,0.843464367327667,0.282042877055908
"229",0.543281220304583,0.175027890725097,0.704498030502464,0.543281220304583,0.175027890725097,0.704498030502464,0.0596412883779368,0,0.357727544112611,0.0596412883779368,0,0.357727544112611,54.3729213360462,0.873017741800939,0.607162308346734,0.135071395177095
"23",-0.226702867720506,-0.471734482734324,0,-0.226702867720506,-0.471734482734324,0,0.438009210062185,0.270537658033397,0.653979806498061,0.438009210062185,0.270537658033397,0.653979806498061,7.04270507911954,694928134.014764,1.04123137972966,0.120342640593222
"230",-0.0761183035001267,-0.657855656337315,0.365780125894986,-0.0761183035001267,-0.657855656337315,0.365780125894986,0.738695490567461,0.318991587031464,1.67470850514122,0.738695490567461,0.318991587031464,1.67470850514122,0.790321938119644,10423462.8060366,0.732835973576777,0.261136375542257
"231",0.277900711615119,0,0.647894841699727,0.277900711615119,0,0.647894841699727,0.13943234683791,0,0.731203659897163,0.13943234683791,0,0.731203659897163,3.22877838711192,1.41727085423867,1.51742644330206,0.165282333453635
"232",-0.302873935104862,-0.699981887671257,0.286665738015157,-0.302873935104862,-0.699981887671257,0.286665738015157,0.260806602178708,0,1.34004771334054,0.260806602178708,0,1.34004771334054,4.08695195229685,1.7715572846636,8.35450948593873,0.251700447933984
"233",-0.0116279943822691,-0.345294882201133,0.245896540361895,-0.0116279943822691,-0.345294882201133,0.245896540361895,0.489578521895619,0.270186452746661,0.886431585657865,0.489578521895619,0.270186452746661,0.886431585657865,0.419043661829831,3325967386.12827,0.576568517868518,0.150816909705043
"234",-0.0391329992261677,-0.52507356397196,0.286661823660975,-0.0391329992261677,-0.52507356397196,0.286661823660975,0.728482620680093,0.420011625302683,1.24823869190388,0.728482620680093,0.420011625302683,1.24823869190388,0.563126261880166,623546934865847,0.430848866519936,0.207079159116137
"235",0.16859188464072,-0.161695716663381,0.63349021350344,0.16859188464072,-0.161695716663381,0.63349021350344,0.608591098395779,0.273393285097763,1.08646234561564,0.608591098395779,0.273393285097763,1.08646234561564,1.35826961234053,1640.87442618914,1.35651343804085,0.20285728116413
"236",0.27177863455563,0.163454345825307,0.368021217741952,0.27177863455563,0.163454345825307,0.368021217741952,0.334343691569843,0.264970948697608,0.421873013852118,0.334343691569843,0.264970948697608,0.421873013852118,215.955420973095,2.89250497762325e+56,0.118140744252398,0.0521863854464272
"237",0.00338699059356164,-0.0358258485460685,0.0885104205478503,0.00338699059356164,-0.0358258485460685,0.0885104205478503,0.0298307822201794,0,0.169548701050227,0.0298307822201794,0,0.169548701050227,0.152180844364878,0.61428652045489,0.363827864670424,0.0317190188377612
"238",0.000152594471808045,-0.0369796939176737,0.0472156345884187,0.000152594471808045,-0.0369796939176737,0.0472156345884187,0.361138902245222,0.270245840313976,0.465770827386455,0.361138902245222,0.270245840313976,0.465770827386455,0.119070343234955,94635880440274.7,0.120224656069627,0.0214787948070001
"239",0.661472357920498,0,1.06089782665268,0.661472357920498,0,1.06089782665268,0.567782569380742,0,1.26911308852793,0.567782569380742,0,1.26911308852793,8.93777041009013,23.0549768163212,1.05510969504982,0.270642173790158
"24",-0.16199342594773,-0.430117110535914,0,-0.16199342594773,-0.430117110535914,0,0.500426803497464,0.339533394291797,0.716339374875359,0.500426803497464,0.339533394291797,0.716339374875359,2.27629191604515,33521986453990852,0.21025460251522,0.109725768924486
